context,query,question,code,formula,answer,graph,prediction,prediction_raw
"Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.","C1: Event2 happens or event1 happens.
C2: C1 will happen at next time.","=== Context ===

Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event2 happens or event1 happens.
C2: C1 will happen at next time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC (X ((state=event2) | (state=event1)))
",(X (event2 | event1)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.","C1: Event1 will happen eventually.
C2: C1 holds or event2 happens.","=== Context ===

Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event1 will happen eventually.
C2: C1 holds or event2 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC ((F (state=event1)) | (state=event2))
",((F event1) | event2),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, event1 can happen. After event1, event2 can happen.","C1: Event1 does not happen.
C2: That event2 happens implies that C1 holds.","=== Context ===

Initially, event2 happened. After event2, event1 can happen. After event1, event2 can happen.

=== Hypothesis ===

C1: Event1 does not happen.
C2: That event2 happens implies that C1 holds.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event1;
    esac;
LTLSPEC ((state=event2) -> (! (state=event1)))
",(event2 -> (! event1)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event1, event2 can happen. After event2, event1 can happen.","C1: Event2 does not happen.
C2: C1 will happen eventually.","=== Context ===

Initially, event1 happened. After event1, event2 can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: Event2 does not happen.
C2: C1 will happen eventually.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event1 : event2;
		state = event2 : event1;
    esac;
LTLSPEC (F (! (state=event2)))
",(F (! event2)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event2, no other events can happen. After event1, no other events can happen.","C1: Event1 does not happen.
C2: C1 does not hold.","=== Context ===

Initially, event1 happened. After event2, no other events can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event1 does not happen.
C2: C1 does not hold.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC (! (! (state=event1)))
",(! (! event1)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, no other events can happen. After event2, event1 can happen.","C1: That event2 happens implies that event2 happens.
C2: C1 will happen eventually.","=== Context ===

Initially, event2 happened. After event1, no other events can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: That event2 happens implies that event2 happens.
C2: C1 will happen eventually.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC (F ((state=event2) -> (state=event2)))
",(F (event2 -> event2)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",1.0,True
"Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.","C1: Event2 does not happen.
C2: C1 will always be true at any future time.","=== Context ===

Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event2 does not happen.
C2: C1 will always be true at any future time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC (G (! (state=event2)))
",(G (! event2)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, no other events can happen. After event2, event1 can happen.","C1: Event2 happens or event2 happens.
C2: Event2 happens or C1 holds.","=== Context ===

Initially, event2 happened. After event1, no other events can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: Event2 happens or event2 happens.
C2: Event2 happens or C1 holds.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC ((state=event2) | ((state=event2) | (state=event2)))
",(event2 | (event2 | event2)),True,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, event2 can happen. After event2, no other events can happen.","C1: Event2 happens and event1 happens.
C2: C1 will happen at next time.","=== Context ===

Initially, event2 happened. After event1, event2 can happen. After event2, no other events can happen.

=== Hypothesis ===

C1: Event2 happens and event1 happens.
C2: C1 will happen at next time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event2;
    esac;
LTLSPEC (X ((state=event2) & (state=event1)))
",(X (event2 & event1)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
  </graph>
</graphml>",1.0,True
"Initially, event1 happened. After event2, no other events can happen. After event1, event2 can happen.","C1: Event2 does not happen.
C2: C1 will happen at next time.","=== Context ===

Initially, event1 happened. After event2, no other events can happen. After event1, event2 can happen.

=== Hypothesis ===

C1: Event2 does not happen.
C2: C1 will happen at next time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event1 : event2;
		state = event2 : event2;
    esac;
LTLSPEC (X (! (state=event2)))
",(X (! event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, event2 can happen. After event2, event1 can happen.","C1: Event2 does not happen.
C2: C1 will always be true at any future time.","=== Context ===

Initially, event2 happened. After event1, event2 can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: Event2 does not happen.
C2: C1 will always be true at any future time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event1;
    esac;
LTLSPEC (G (! (state=event2)))
",(G (! event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, event2 can happen. After event2, event1 can happen.","C1: Event2 happens or event1 happens.
C2: C1 does not hold.","=== Context ===

Initially, event2 happened. After event1, event2 can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: Event2 happens or event1 happens.
C2: C1 does not hold.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event1;
    esac;
LTLSPEC (! ((state=event2) | (state=event1)))
",(! (event2 | event1)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, no other events can happen. After event2, event1 can happen.","C1: Event2 will always be true at any future time.
C2: C1 will happen eventually.","=== Context ===

Initially, event2 happened. After event1, no other events can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: Event2 will always be true at any future time.
C2: C1 will happen eventually.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC (F (G (state=event2)))
",(F (G event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.","C1: Event2 will happen eventually.
C2: C1 holds and event1 happens.","=== Context ===

Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event2 will happen eventually.
C2: C1 holds and event1 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC ((F (state=event2)) & (state=event1))
",((F event2) & event1),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",1.0,True
"Initially, event2 happened. After event2, event1 can happen. After event1, no other events can happen.","C1: Event2 will always be true at any future time.
C2: Event1 happens or C1 holds.","=== Context ===

Initially, event2 happened. After event2, event1 can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event2 will always be true at any future time.
C2: Event1 happens or C1 holds.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC ((state=event1) | (G (state=event2)))
",(event1 | (G event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.","C1: Event1 happens or event1 happens.
C2: C1 holds and event1 happens.","=== Context ===

Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event1 happens or event1 happens.
C2: C1 holds and event1 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC (((state=event1) | (state=event1)) & (state=event1))
",((event1 | event1) & event1),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event1, no other events can happen. After event2, no other events can happen.","C1: Event1 does not happen.
C2: Event1 happens and C1 holds.","=== Context ===

Initially, event2 happened. After event1, no other events can happen. After event2, no other events can happen.

=== Hypothesis ===

C1: Event1 does not happen.
C2: Event1 happens and C1 holds.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC ((state=event1) & (! (state=event1)))
",(event1 & (! event1)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, no other events can happen. After event1, event2 can happen.","C1: Event2 does not happen.
C2: C1 will always be true at any future time.","=== Context ===

Initially, event2 happened. After event2, no other events can happen. After event1, event2 can happen.

=== Hypothesis ===

C1: Event2 does not happen.
C2: C1 will always be true at any future time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event2;
    esac;
LTLSPEC (G (! (state=event2)))
",(G (! event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.","C1: Event1 will happen eventually.
C2: That event2 happens implies that C1 holds.","=== Context ===

Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event1 will happen eventually.
C2: That event2 happens implies that C1 holds.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC ((state=event2) -> (F (state=event1)))
",(event2 -> (F event1)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.","C1: Event2 does not happen.
C2: C1 holds and event2 happens.","=== Context ===

Initially, event1 happened. After event2, event1 can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event2 does not happen.
C2: C1 holds and event2 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC ((! (state=event2)) & (state=event2))
",((! event2) & event2),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event1, no other events can happen. After event2, no other events can happen.","C1: That event2 happens implies that event1 happens.
C2: That C1 holds implies that event2 happens.","=== Context ===

Initially, event1 happened. After event1, no other events can happen. After event2, no other events can happen.

=== Hypothesis ===

C1: That event2 happens implies that event1 happens.
C2: That C1 holds implies that event2 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC (((state=event2) -> (state=event1)) -> (state=event2))
",((event2 -> event1) -> event2),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, event1 can happen. After event1, event2 can happen.","C1: Event2 will happen eventually.
C2: That C1 holds implies that event1 happens.","=== Context ===

Initially, event2 happened. After event2, event1 can happen. After event1, event2 can happen.

=== Hypothesis ===

C1: Event2 will happen eventually.
C2: That C1 holds implies that event1 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event1;
    esac;
LTLSPEC ((F (state=event2)) -> (state=event1))
",((F event2) -> event1),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.","C1: Event1 will always be true at any future time.
C2: C1 will happen at next time.","=== Context ===

Initially, event2 happened. After event2, no other events can happen. After event1, no other events can happen.

=== Hypothesis ===

C1: Event1 will always be true at any future time.
C2: C1 will happen at next time.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event2 : event2;
		state = event1 : event1;
    esac;
LTLSPEC (X (G (state=event1)))
",(X (G event1)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event2 happened. After event2, no other events can happen. After event1, event2 can happen.","C1: That event2 happens implies that event2 happens.
C2: C1 does not hold.","=== Context ===

Initially, event2 happened. After event2, no other events can happen. After event1, event2 can happen.

=== Hypothesis ===

C1: That event2 happens implies that event2 happens.
C2: C1 does not hold.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event2;
    esac;
LTLSPEC (! ((state=event2) -> (state=event2)))
",(! (event2 -> event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event1, event2 can happen. After event2, no other events can happen.","C1: Event2 will happen at next time.
C2: C1 holds and event2 happens.","=== Context ===

Initially, event1 happened. After event1, event2 can happen. After event2, no other events can happen.

=== Hypothesis ===

C1: Event2 will happen at next time.
C2: C1 holds and event2 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event1 : event2;
		state = event2 : event2;
    esac;
LTLSPEC ((X (state=event2)) & (state=event2))
",((X event2) & event2),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
  </graph>
</graphml>",1.0,True
"Initially, event1 happened. After event1, event2 can happen. After event2, no other events can happen.","C1: Event2 will happen eventually.
C2: C1 does not hold.","=== Context ===

Initially, event1 happened. After event1, event2 can happen. After event2, no other events can happen.

=== Hypothesis ===

C1: Event2 will happen eventually.
C2: C1 does not hold.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event1 : event2;
		state = event2 : event2;
    esac;
LTLSPEC (! (F (state=event2)))
",(! (F event2)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
  </graph>
</graphml>",0.0,False
"Initially, event1 happened. After event1, no other events can happen. After event2, event1 can happen.","C1: Event2 will happen eventually.
C2: C1 holds or event2 happens.","=== Context ===

Initially, event1 happened. After event1, no other events can happen. After event2, event1 can happen.

=== Hypothesis ===

C1: Event2 will happen eventually.
C2: C1 holds or event2 happens.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event1;
    next(state) := case
        state = event2 : event1;
		state = event1 : event1;
    esac;
LTLSPEC ((F (state=event2)) | (state=event2))
",((F event2) | event2),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",1.0,True
"Initially, event2 happened. After event2, event1 can happen. After event1, event2 can happen.","C1: Event1 will always be true at any future time.
C2: C1 will happen eventually.","=== Context ===

Initially, event2 happened. After event2, event1 can happen. After event1, event2 can happen.

=== Hypothesis ===

C1: Event1 will always be true at any future time.
C2: C1 will happen eventually.

C2 is True or False? Answer with ""True"" or ""False"" directly:
","MODULE main
VAR
    state : {event1, event2};
ASSIGN
    init(state) := event2;
    next(state) := case
        state = event1 : event2;
		state = event2 : event1;
    esac;
LTLSPEC (F (G (state=event1)))
",(F (G event1)),False,"<graphml xmlns=""http://graphml.graphdrawing.org/xmlns"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://graphml.graphdrawing.org/xmlns http://graphml.graphdrawing.org/xmlns/1.0/graphml.xsd"">
  <graph edgedefault=""directed"">
    <node id=""event1"" />
    <node id=""event2"" />
    <edge source=""event1"" target=""event2"" />
    <edge source=""event2"" target=""event1"" />
  </graph>
</graphml>",0.0,False
